Layout, Wing, Span, dV, AOA, Cx, Cy, Mz
3, 0, 0.90, -10,   9.  ,    0.63955E-01,   1.0574    ,  0.32996    
3, 0, 0.90, -10,   8.  ,    0.55288E-01,  0.98025    ,  0.36276    
3, 0, 0.90, -10,   7.  ,    0.47430E-01,  0.90242    ,  0.39373    
3, 0, 0.90, -10,   6.  ,    0.40395E-01,  0.82398    ,  0.42283    
3, 0, 0.90, -10,   5.5 ,    0.37190E-01,  0.78454    ,  0.43667    
3, 0, 0.90, -10,   5.  ,    0.34196E-01,  0.74498    ,  0.45003    
3, 0, 0.90, -10,   4.5 ,    0.31414E-01,  0.70531    ,  0.46291    
3, 0, 0.90, -10,   4.  ,    0.28844E-01,  0.66552    ,  0.47530    
3, 0, 0.90, -10,   3.5 ,    0.26489E-01,  0.62564    ,  0.48720    
3, 0, 0.90, -10,   3.  ,    0.24349E-01,  0.58567    ,  0.49860    
3, 0, 0.90, -10,   2.5 ,    0.22424E-01,  0.54563    ,  0.50951    
3, 0, 0.90, -10,   2.0 ,    0.20716E-01,  0.50551    ,  0.51991    
3, 0, 0.90, -10,   1.5 ,    0.19224E-01,  0.46534    ,  0.52982    
3, 0, 0.90, -10,   1.  ,    0.17950E-01,  0.42512    ,  0.53922    
3, 0, 0.90, -10,   0.5 ,    0.16894E-01,  0.38487    ,  0.54811    
3, 0, 0.90, -10,   0.0 ,    0.16055E-01,  0.34458    ,  0.55649    
3, 0, 0.90, -10,  -0.5 ,    0.15434E-01,  0.30428    ,  0.56436    
3, 0, 0.90, -10,   -1. ,    0.15030E-01,  0.26397    ,  0.57172    
3, 0, 0.90, -10,  -2.0 ,    0.14873E-01,  0.18337    ,  0.58490    
3, 0, 0.90, -10,  -4.0 ,    0.17145E-01,  0.22527E-01,  0.60506    
3, 0, 0.90, -8,  12.  ,    0.89483E-01,   1.2502    ,  0.13737    
3, 0, 0.90, -8,  10.  ,    0.68759E-01,   1.0990    ,  0.21017    
3, 0, 0.90, -8,   9.  ,    0.59560E-01,   1.0221    ,  0.24409    
3, 0, 0.90, -8,   8.  ,    0.51161E-01,  0.94445    ,  0.27628    
3, 0, 0.90, -8,   7.  ,    0.43579E-01,  0.86616    ,  0.30671    
3, 0, 0.90, -8,   6.  ,    0.36828E-01,  0.78727    ,  0.33534    
3, 0, 0.90, -8,   5.5 ,    0.33769E-01,  0.74762    ,  0.34897    
3, 0, 0.90, -8,   5.  ,    0.30921E-01,  0.70786    ,  0.36213    
3, 0, 0.90, -8,   4.5 ,    0.28288E-01,  0.66798    ,  0.37483    
3, 0, 0.90, -8,   4.  ,    0.25869E-01,  0.62801    ,  0.38706    
3, 0, 0.90, -8,   3.5 ,    0.23665E-01,  0.58794    ,  0.39881    
3, 0, 0.90, -8,   3.  ,    0.21678E-01,  0.54780    ,  0.41009    
3, 0, 0.90, -8,   2.5 ,    0.19908E-01,  0.50758    ,  0.42089    
3, 0, 0.90, -8,   2.0 ,    0.18356E-01,  0.46730    ,  0.43120    
3, 0, 0.90, -8,   1.5 ,    0.17022E-01,  0.42697    ,  0.44103    
3, 0, 0.90, -8,   1.  ,    0.15906E-01,  0.38661    ,  0.45037    
3, 0, 0.90, -8,   0.5 ,    0.15009E-01,  0.34621    ,  0.45923    
3, 0, 0.90, -8,   0.0 ,    0.14331E-01,  0.30579    ,  0.46759    
3, 0, 0.90, -8,  -0.5 ,    0.13870E-01,  0.26536    ,  0.47545    
3, 0, 0.90, -8,   -1. ,    0.13629E-01,  0.22493    ,  0.48283    
3, 0, 0.90, -8,  -2.0 ,    0.13798E-01,  0.14411    ,  0.49608    
3, 0, 0.90, -8,  -4.0 ,    0.16727E-01, -0.17084E-01,  0.51661    
3, 0, 0.90, -6,  12.  ,    0.84518E-01,   1.2158    ,  0.51975E-01
3, 0, 0.90, -6,  10.  ,    0.64297E-01,   1.0635    ,  0.12324    
3, 0, 0.90, -6,   9.  ,    0.55364E-01,  0.98607    ,  0.15648    
3, 0, 0.90, -6,   8.  ,    0.47240E-01,  0.90796    ,  0.18807    
3, 0, 0.90, -6,   7.  ,    0.39941E-01,  0.82920    ,  0.21796    
3, 0, 0.90, -6,   6.  ,    0.33482E-01,  0.74986    ,  0.24612    
3, 0, 0.90, -6,   5.5 ,    0.30571E-01,  0.71001    ,  0.25954    
3, 0, 0.90, -6,   5.  ,    0.27874E-01,  0.67004    ,  0.27251    
3, 0, 0.90, -6,   4.5 ,    0.25392E-01,  0.62997    ,  0.28504    
3, 0, 0.90, -6,   4.  ,    0.23127E-01,  0.58980    ,  0.29711    
3, 0, 0.90, -6,   3.5 ,    0.21078E-01,  0.54955    ,  0.30873    
3, 0, 0.90, -6,   3.  ,    0.19248E-01,  0.50923    ,  0.31988    
3, 0, 0.90, -6,   2.5 ,    0.17636E-01,  0.46884    ,  0.33058    
3, 0, 0.90, -6,   2.0 ,    0.16243E-01,  0.42840    ,  0.34081    
3, 0, 0.90, -6,   1.5 ,    0.15069E-01,  0.38792    ,  0.35057    
3, 0, 0.90, -6,   1.  ,    0.14115E-01,  0.34740    ,  0.35986    
3, 0, 0.90, -6,   0.5 ,    0.13380E-01,  0.30686    ,  0.36868    
3, 0, 0.90, -6,   0.0 ,    0.12865E-01,  0.26631    ,  0.37703    
3, 0, 0.90, -6,  -0.5 ,    0.12569E-01,  0.22575    ,  0.38490    
3, 0, 0.90, -6,   -1. ,    0.12492E-01,  0.18521    ,  0.39229    
3, 0, 0.90, -6,  -2.0 ,    0.12993E-01,  0.10417    ,  0.40564    
3, 0, 0.90, -6,  -4.0 ,    0.16591E-01, -0.57360E-01,  0.42657    
3, 0, 0.90, -4,  12.  ,    0.79720E-01,   1.1805    , -0.35247E-01
3, 0, 0.90, -4,  10.  ,    0.60021E-01,   1.0271    ,  0.34510E-01
3, 0, 0.90, -4,   9.  ,    0.51363E-01,  0.94925    ,  0.67095E-01
3, 0, 0.90, -4,   8.  ,    0.43523E-01,  0.87065    ,  0.98093E-01
3, 0, 0.90, -4,   7.  ,    0.36517E-01,  0.79143    ,  0.12747    
3, 0, 0.90, -4,   6.  ,    0.30358E-01,  0.71167    ,  0.15518    
3, 0, 0.90, -4,   5.5 ,    0.27599E-01,  0.67161    ,  0.16840    
3, 0, 0.90, -4,   5.  ,    0.25056E-01,  0.63145    ,  0.18119    
3, 0, 0.90, -4,   4.5 ,    0.22730E-01,  0.59119    ,  0.19355    
3, 0, 0.90, -4,   4.  ,    0.20622E-01,  0.55084    ,  0.20548    
3, 0, 0.90, -4,   3.5 ,    0.18732E-01,  0.51041    ,  0.21697    
3, 0, 0.90, -4,   3.  ,    0.17062E-01,  0.46992    ,  0.22802    
3, 0, 0.90, -4,   2.5 ,    0.15611E-01,  0.42937    ,  0.23862    
3, 0, 0.90, -4,   2.0 ,    0.14380E-01,  0.38878    ,  0.24878    
3, 0, 0.90, -4,   1.5 ,    0.13370E-01,  0.34814    ,  0.25849    
3, 0, 0.90, -4,   1.  ,    0.12580E-01,  0.30749    ,  0.26774    
3, 0, 0.90, -4,   0.5 ,    0.12011E-01,  0.26681    ,  0.27654    
3, 0, 0.90, -4,   0.0 ,    0.11662E-01,  0.22614    ,  0.28489    
3, 0, 0.90, -4,  -0.5 ,    0.11533E-01,  0.18546    ,  0.29278    
3, 0, 0.90, -4,   -1. ,    0.11624E-01,  0.14480    ,  0.30021    
3, 0, 0.90, -4,  -2.0 ,    0.12462E-01,  0.63572E-01,  0.31369    
3, 0, 0.90, -4,  -4.0 ,    0.16739E-01, -0.98268E-01,  0.33510    
3, 0, 0.90, -2,  12.  ,    0.75029E-01,   1.1439    , -0.12466    
3, 0, 0.90, -2,  10.  ,    0.55888E-01,  0.98956    , -0.56299E-01
3, 0, 0.90, -2,   9.  ,    0.47522E-01,  0.91121    , -0.24311E-01
3, 0, 0.90, -2,   8.  ,    0.39982E-01,  0.83219    ,  0.61586E-02
3, 0, 0.90, -2,   7.  ,    0.33283E-01,  0.75257    ,  0.35073E-01
3, 0, 0.90, -2,   6.  ,    0.27437E-01,  0.67243    ,  0.62396E-01
3, 0, 0.90, -2,   5.5 ,    0.24837E-01,  0.63219    ,  0.75450E-01
3, 0, 0.90, -2,   5.  ,    0.22454E-01,  0.59186    ,  0.88095E-01
3, 0, 0.90, -2,   4.5 ,    0.20290E-01,  0.55143    ,  0.10033    
3, 0, 0.90, -2,   4.  ,    0.18344E-01,  0.51092    ,  0.11214    
3, 0, 0.90, -2,   3.5 ,    0.16619E-01,  0.47035    ,  0.12354    
3, 0, 0.90, -2,   3.  ,    0.15113E-01,  0.42971    ,  0.13451    
3, 0, 0.90, -2,   2.5 ,    0.13828E-01,  0.38903    ,  0.14505    
3, 0, 0.90, -2,   2.0 ,    0.12765E-01,  0.34831    ,  0.15517    
3, 0, 0.90, -2,   1.5 ,    0.11922E-01,  0.30755    ,  0.16486    
3, 0, 0.90, -2,   1.  ,    0.11301E-01,  0.26678    ,  0.17411    
3, 0, 0.90, -2,   0.5 ,    0.10901E-01,  0.22600    ,  0.18293    
3, 0, 0.90, -2,   0.0 ,    0.10723E-01,  0.18523    ,  0.19131    
3, 0, 0.90, -2,  -0.5 ,    0.10764E-01,  0.14446    ,  0.19925    
3, 0, 0.90, -2,   -1. ,    0.11026E-01,  0.10372    ,  0.20675    
3, 0, 0.90, -2,  -2.0 ,    0.12207E-01,  0.22342E-01,  0.22042    
3, 0, 0.90, -2,  -4.0 ,    0.17172E-01, -0.13970    ,  0.24244    
3, 0, 0.90, 0,  12.  ,    0.70342E-01,   1.1052    , -0.21678    
3, 0, 0.90, 0,  10.  ,    0.51826E-01,  0.95005    , -0.14958    
3, 0, 0.90, 0,   9.  ,    0.43781E-01,  0.87137    , -0.11807    
3, 0, 0.90, 0,   8.  ,    0.36568E-01,  0.79204    , -0.88002E-01
3, 0, 0.90, 0,   7.  ,    0.30200E-01,  0.71213    , -0.59423E-01
3, 0, 0.90, 0,   6.  ,    0.24689E-01,  0.63174    , -0.32363E-01
3, 0, 0.90, 0,   5.5 ,    0.22259E-01,  0.59139    , -0.19414E-01
3, 0, 0.90, 0,   5.  ,    0.20046E-01,  0.55094    , -0.68562E-02
3, 0, 0.90, 0,   4.5 ,    0.18053E-01,  0.51041    ,  0.53061E-02
3, 0, 0.90, 0,   4.  ,    0.16279E-01,  0.46981    ,  0.17070E-01
3, 0, 0.90, 0,   3.5 ,    0.14725E-01,  0.42915    ,  0.28431E-01
3, 0, 0.90, 0,   3.  ,    0.13393E-01,  0.38843    ,  0.39388E-01
3, 0, 0.90, 0,   2.5 ,    0.12281E-01,  0.34767    ,  0.49937E-01
3, 0, 0.90, 0,   2.0 ,    0.11391E-01,  0.30688    ,  0.60075E-01
3, 0, 0.90, 0,   1.5 ,    0.10723E-01,  0.26607    ,  0.69801E-01
3, 0, 0.90, 0,   1.  ,    0.10276E-01,  0.22525    ,  0.79111E-01
3, 0, 0.90, 0,   0.5 ,    0.10051E-01,  0.18442    ,  0.88005E-01
3, 0, 0.90, 0,   0.0 ,    0.10046E-01,  0.14361    ,  0.96478E-01
3, 0, 0.90, 0,  -0.5 ,    0.10263E-01,  0.10281    ,  0.10453    
3, 0, 0.90, 0,   -1. ,    0.10699E-01,  0.62043E-01,  0.11216    
3, 0, 0.90, 0,  -2.0 ,    0.12230E-01, -0.19361E-01,  0.12615    
3, 0, 0.90, 0,  -4.0 ,    0.17889E-01, -0.18136    ,  0.14901    
3, 0, 0.90, 2,  12.  ,    0.65604E-01,   1.0639    , -0.31174    
3, 0, 0.90, 2,  10.  ,    0.47799E-01,  0.90835    , -0.24536    
3, 0, 0.90, 2,   9.  ,    0.40114E-01,  0.82951    , -0.21416    
3, 0, 0.90, 2,   8.  ,    0.33262E-01,  0.75005    , -0.18433    
3, 0, 0.90, 2,   7.  ,    0.27257E-01,  0.67004    , -0.15592    
3, 0, 0.90, 2,   6.  ,    0.22110E-01,  0.58957    , -0.12896    
3, 0, 0.90, 2,   5.5 ,    0.19862E-01,  0.54919    , -0.11603    
3, 0, 0.90, 2,   5.  ,    0.17831E-01,  0.50872    , -0.10348    
3, 0, 0.90, 2,   4.5 ,    0.16020E-01,  0.46818    , -0.91299E-01
3, 0, 0.90, 2,   4.  ,    0.14428E-01,  0.42757    , -0.79504E-01
3, 0, 0.90, 2,   3.5 ,    0.13056E-01,  0.38690    , -0.68093E-01
3, 0, 0.90, 2,   3.  ,    0.11905E-01,  0.34619    , -0.57069E-01
3, 0, 0.90, 2,   2.5 ,    0.10975E-01,  0.30545    , -0.46435E-01
3, 0, 0.90, 2,   2.0 ,    0.10266E-01,  0.26468    , -0.36194E-01
3, 0, 0.90, 2,   1.5 ,    0.97777E-02,  0.22389    , -0.26348E-01
3, 0, 0.90, 2,   1.  ,    0.95109E-02,  0.18310    , -0.16899E-01
3, 0, 0.90, 2,   0.5 ,    0.94651E-02,  0.14232    , -0.78497E-02
3, 0, 0.90, 2,   0.0 ,    0.96398E-02,  0.10155    ,  0.79773E-03
3, 0, 0.90, 2,  -0.5 ,    0.10035E-01,  0.60804E-01,  0.90418E-02
3, 0, 0.90, 2,   -1. ,    0.10649E-01,  0.20098E-01,  0.16881E-01
3, 0, 0.90, 2,  -2.0 ,    0.12532E-01, -0.61165E-01,  0.31338E-01
3, 0, 0.90, 2,  -4.0 ,    0.18887E-01, -0.22280    ,  0.55340E-01
3, 0, 0.90, 4,  12.  ,    0.60919E-01,   1.0208    , -0.40866    
3, 0, 0.90, 4,  10.  ,    0.43894E-01,  0.86524    , -0.34280    
3, 0, 0.90, 4,   9.  ,    0.36598E-01,  0.78640    , -0.31175    
3, 0, 0.90, 4,   8.  ,    0.30133E-01,  0.70696    , -0.28202    
3, 0, 0.90, 4,   7.  ,    0.24514E-01,  0.62701    , -0.25362    
3, 0, 0.90, 4,   6.  ,    0.19750E-01,  0.54662    , -0.22661    
3, 0, 0.90, 4,   5.5 ,    0.17693E-01,  0.50629    , -0.21363    
3, 0, 0.90, 4,   5.  ,    0.15852E-01,  0.46588    , -0.20100    
3, 0, 0.90, 4,   4.5 ,    0.14230E-01,  0.42540    , -0.18874    
3, 0, 0.90, 4,   4.  ,    0.12827E-01,  0.38486    , -0.17684    
3, 0, 0.90, 4,   3.5 ,    0.11643E-01,  0.34427    , -0.16530    
3, 0, 0.90, 4,   3.  ,    0.10678E-01,  0.30364    , -0.15414    
3, 0, 0.90, 4,   2.5 ,    0.99341E-02,  0.26298    , -0.14335    
3, 0, 0.90, 4,   2.0 ,    0.94101E-02,  0.22231    , -0.13293    
3, 0, 0.90, 4,   1.5 ,    0.91062E-02,  0.18162    , -0.12289    
3, 0, 0.90, 4,   1.  ,    0.90225E-02,  0.14094    , -0.11323    
3, 0, 0.90, 4,   0.5 ,    0.91585E-02,  0.10027    , -0.10395    
3, 0, 0.90, 4,   0.0 ,    0.95139E-02,  0.59620E-01, -0.95063E-01
3, 0, 0.90, 4,  -0.5 ,    0.10088E-01,  0.19004E-01, -0.86558E-01
3, 0, 0.90, 4,   -1. ,    0.10881E-01, -0.21570E-01, -0.78440E-01
3, 0, 0.90, 4,  -2.0 ,    0.13117E-01, -0.10255    , -0.63376E-01
3, 0, 0.90, 4,  -4.0 ,    0.20161E-01, -0.26355    , -0.37964E-01
3, 0, 0.90, 6,  12.  ,    0.56470E-01,  0.97747    , -0.50629    
3, 0, 0.90, 6,  10.  ,    0.40246E-01,  0.82196    , -0.44078    
3, 0, 0.90, 6,   9.  ,    0.33347E-01,  0.74320    , -0.40980    
3, 0, 0.90, 6,   8.  ,    0.27277E-01,  0.66387    , -0.38006    
3, 0, 0.90, 6,   7.  ,    0.22049E-01,  0.58406    , -0.35159    
3, 0, 0.90, 6,   6.  ,    0.17674E-01,  0.50383    , -0.32443    
3, 0, 0.90, 6,   5.5 ,    0.15810E-01,  0.46359    , -0.31135    
3, 0, 0.90, 6,   5.  ,    0.14161E-01,  0.42327    , -0.29861    
3, 0, 0.90, 6,   4.5 ,    0.12729E-01,  0.38289    , -0.28621    
3, 0, 0.90, 6,   4.  ,    0.11516E-01,  0.34246    , -0.27416    
3, 0, 0.90, 6,   3.5 ,    0.10520E-01,  0.30199    , -0.26246    
3, 0, 0.90, 6,   3.  ,    0.97432E-02,  0.26148    , -0.25111    
3, 0, 0.90, 6,   2.5 ,    0.91852E-02,  0.22095    , -0.24011    
3, 0, 0.90, 6,   2.0 ,    0.88461E-02,  0.18041    , -0.22948    
3, 0, 0.90, 6,   1.5 ,    0.87259E-02,  0.13986    , -0.21920    
3, 0, 0.90, 6,   1.  ,    0.88244E-02,  0.99326E-01, -0.20929    
3, 0, 0.90, 6,   0.5 ,    0.91414E-02,  0.58807E-01, -0.19974    
3, 0, 0.90, 6,   0.0 ,    0.96764E-02,  0.18316E-01, -0.19056    
3, 0, 0.90, 6,  -0.5 ,    0.10429E-01, -0.22137E-01, -0.18175    
3, 0, 0.90, 6,   -1. ,    0.11398E-01, -0.62542E-01, -0.17331    
3, 0, 0.90, 6,  -2.0 ,    0.13983E-01, -0.14316    , -0.15756    
3, 0, 0.90, 6,  -4.0 ,    0.21705E-01, -0.30338    , -0.13057    
3, 0, 0.90, 8,  12.  ,    0.52382E-01,  0.93478    , -0.60361    
3, 0, 0.90, 8,  10.  ,    0.36946E-01,  0.77939    , -0.53835    
3, 0, 0.90, 8,   9.  ,    0.30438E-01,  0.70073    , -0.50739    
3, 0, 0.90, 8,   8.  ,    0.24757E-01,  0.62153    , -0.47760    
3, 0, 0.90, 8,   7.  ,    0.19915E-01,  0.54187    , -0.44901    
3, 0, 0.90, 8,   6.  ,    0.15922E-01,  0.46182    , -0.42166    
3, 0, 0.90, 8,   5.5 ,    0.14247E-01,  0.42168    , -0.40847    
3, 0, 0.90, 8,   5.  ,    0.12787E-01,  0.38146    , -0.39559    
3, 0, 0.90, 8,   4.5 ,    0.11543E-01,  0.34120    , -0.38304    
3, 0, 0.90, 8,   4.  ,    0.10516E-01,  0.30088    , -0.37081    
3, 0, 0.90, 8,   3.5 ,    0.97066E-02,  0.26053    , -0.35892    
3, 0, 0.90, 8,   3.  ,    0.91142E-02,  0.22015    , -0.34737    
3, 0, 0.90, 8,   2.5 ,    0.87394E-02,  0.17976    , -0.33615    
3, 0, 0.90, 8,   2.0 ,    0.85824E-02,  0.13936    , -0.32527    
3, 0, 0.90, 8,   1.5 ,    0.86431E-02,  0.98963E-01, -0.31474    
3, 0, 0.90, 8,   1.  ,    0.89211E-02,  0.58580E-01, -0.30456    
3, 0, 0.90, 8,   0.5 ,    0.94163E-02,  0.18221E-01, -0.29472    
3, 0, 0.90, 8,   0.0 ,    0.10128E-01, -0.22104E-01, -0.28523    
3, 0, 0.90, 8,  -0.5 ,    0.11056E-01, -0.62385E-01, -0.27610    
3, 0, 0.90, 8,   -1. ,    0.12199E-01, -0.10261    , -0.26733    
3, 0, 0.90, 8,  -2.0 ,    0.15127E-01, -0.18286    , -0.25085    
3, 0, 0.90, 8,  -4.0 ,    0.23517E-01, -0.34227    , -0.22222    
3, 0, 0.90, 10,  12.  ,    0.48695E-01,  0.89318    , -0.70007    
3, 0, 0.90, 10,  10.  ,    0.34021E-01,  0.73790    , -0.63501    
3, 0, 0.90, 10,   9.  ,    0.27892E-01,  0.65933    , -0.60405    
3, 0, 0.90, 10,   8.  ,    0.22588E-01,  0.58025    , -0.57419    
3, 0, 0.90, 10,   7.  ,    0.18121E-01,  0.50073    , -0.54546    
3, 0, 0.90, 10,   6.  ,    0.14501E-01,  0.42085    , -0.51791    
3, 0, 0.90, 10,   5.5 ,    0.13011E-01,  0.38080    , -0.50458    
3, 0, 0.90, 10,   5.  ,    0.11736E-01,  0.34069    , -0.49156    
3, 0, 0.90, 10,   4.5 ,    0.10676E-01,  0.30053    , -0.47884    
3, 0, 0.90, 10,   4.  ,    0.98312E-02,  0.26033    , -0.46644    
3, 0, 0.90, 10,   3.5 ,    0.92030E-02,  0.22009    , -0.45435    
3, 0, 0.90, 10,   3.  ,    0.87911E-02,  0.17984    , -0.44258    
3, 0, 0.90, 10,   2.5 ,    0.85959E-02,  0.13958    , -0.43113    
3, 0, 0.90, 10,   2.0 ,    0.86173E-02,  0.99320E-01, -0.42001    
3, 0, 0.90, 10,   1.5 ,    0.88552E-02,  0.59068E-01, -0.40921    
3, 0, 0.90, 10,   1.  ,    0.93093E-02,  0.18835E-01, -0.39875    
3, 0, 0.90, 10,   0.5 ,    0.99792E-02, -0.21367E-01, -0.38861    
3, 0, 0.90, 10,   0.0 ,    0.10864E-01, -0.61529E-01, -0.37882    
3, 0, 0.90, 10,  -0.5 ,    0.11964E-01, -0.10164    , -0.36935    
3, 0, 0.90, 10,   -1. ,    0.13278E-01, -0.14169    , -0.36023    
3, 0, 0.90, 10,  -2.0 ,    0.16543E-01, -0.22158    , -0.34301    
3, 0, 0.90, 10,  -4.0 ,    0.25588E-01, -0.38018    , -0.31272    
3, 1, 0.25, -10,  12.  ,    0.77773E-01,   1.1526    , -0.34236    
3, 1, 0.25, -10,  10.  ,    0.58645E-01,   1.0019    , -0.28372    
3, 1, 0.25, -10,   9.  ,    0.50252E-01,  0.92534    , -0.25629    
3, 1, 0.25, -10,   8.  ,    0.42662E-01,  0.84815    , -0.23017    
3, 1, 0.25, -10,   7.  ,    0.35890E-01,  0.77036    , -0.20539    
3, 1, 0.25, -10,   6.  ,    0.29949E-01,  0.69205    , -0.18199    
3, 1, 0.25, -10,   5.5 ,    0.27292E-01,  0.65273    , -0.17080    
3, 1, 0.25, -10,   5.  ,    0.24848E-01,  0.61331    , -0.15998    
3, 1, 0.25, -10,   4.5 ,    0.22615E-01,  0.57379    , -0.14950    
3, 1, 0.25, -10,   4.  ,    0.20596E-01,  0.53420    , -0.13939    
3, 1, 0.25, -10,   3.5 ,    0.18790E-01,  0.49454    , -0.12963    
3, 1, 0.25, -10,   3.  ,    0.17199E-01,  0.45481    , -0.12024    
3, 1, 0.25, -10,   2.5 ,    0.15822E-01,  0.41504    , -0.11122    
3, 1, 0.25, -10,   2.0 ,    0.14661E-01,  0.37522    , -0.10257    
3, 1, 0.25, -10,   1.5 ,    0.13715E-01,  0.33537    , -0.94280E-01
3, 1, 0.25, -10,   1.  ,    0.12985E-01,  0.29550    , -0.86368E-01
3, 1, 0.25, -10,   0.5 ,    0.12470E-01,  0.25562    , -0.78829E-01
3, 1, 0.25, -10,   0.0 ,    0.12170E-01,  0.21574    , -0.71667E-01
3, 1, 0.25, -10,  -0.5 ,    0.12085E-01,  0.17586    , -0.64881E-01
3, 1, 0.25, -10,   -1. ,    0.12215E-01,  0.13601    , -0.58473E-01
3, 1, 0.25, -10,  -2.0 ,    0.13113E-01,  0.56392E-01, -0.46796E-01
3, 1, 0.25, -10,  -4.0 ,    0.17446E-01, -0.10218    , -0.28015E-01
3, 1, 0.25, -8,  12.  ,    0.76423E-01,   1.1460    , -0.32602    
3, 1, 0.25, -8,  10.  ,    0.57340E-01,  0.99418    , -0.26499    
3, 1, 0.25, -8,   9.  ,    0.48979E-01,  0.91712    , -0.23640    
3, 1, 0.25, -8,   8.  ,    0.41429E-01,  0.83939    , -0.20914    
3, 1, 0.25, -8,   7.  ,    0.34703E-01,  0.76107    , -0.18325    
3, 1, 0.25, -8,   6.  ,    0.28815E-01,  0.68224    , -0.15875    
3, 1, 0.25, -8,   5.5 ,    0.26188E-01,  0.64265    , -0.14704    
3, 1, 0.25, -8,   5.  ,    0.23775E-01,  0.60297    , -0.13568    
3, 1, 0.25, -8,   4.5 ,    0.21575E-01,  0.56320    , -0.12469    
3, 1, 0.25, -8,   4.  ,    0.19590E-01,  0.52334    , -0.11406    
3, 1, 0.25, -8,   3.5 ,    0.17821E-01,  0.48342    , -0.10380    
3, 1, 0.25, -8,   3.  ,    0.16268E-01,  0.44343    , -0.93916E-01
3, 1, 0.25, -8,   2.5 ,    0.14932E-01,  0.40340    , -0.84404E-01
3, 1, 0.25, -8,   2.0 ,    0.13813E-01,  0.36333    , -0.75269E-01
3, 1, 0.25, -8,   1.5 ,    0.12910E-01,  0.32322    , -0.66512E-01
3, 1, 0.25, -8,   1.  ,    0.12226E-01,  0.28310    , -0.58136E-01
3, 1, 0.25, -8,   0.5 ,    0.11758E-01,  0.24296    , -0.50143E-01
3, 1, 0.25, -8,   0.0 ,    0.11507E-01,  0.20283    , -0.42533E-01
3, 1, 0.25, -8,  -0.5 ,    0.11473E-01,  0.16271    , -0.35310E-01
3, 1, 0.25, -8,   -1. ,    0.11654E-01,  0.12261    , -0.28474E-01
3, 1, 0.25, -8,  -2.0 ,    0.12663E-01,  0.42501E-01, -0.15968E-01
3, 1, 0.25, -8,  -4.0 ,    0.17237E-01, -0.11703    ,  0.43575E-02
3, 1, 0.25, -6,  12.  ,    0.75110E-01,   1.1388    , -0.30806    
3, 1, 0.25, -6,  10.  ,    0.56081E-01,  0.98589    , -0.24457    
3, 1, 0.25, -6,   9.  ,    0.47759E-01,  0.90829    , -0.21478    
3, 1, 0.25, -6,   8.  ,    0.40254E-01,  0.83001    , -0.18634    
3, 1, 0.25, -6,   7.  ,    0.33581E-01,  0.75115    , -0.15929    
3, 1, 0.25, -6,   6.  ,    0.27753E-01,  0.67177    , -0.13367    
3, 1, 0.25, -6,   5.5 ,    0.25159E-01,  0.63192    , -0.12141    
3, 1, 0.25, -6,   5.  ,    0.22780E-01,  0.59197    , -0.10951    
3, 1, 0.25, -6,   4.5 ,    0.20617E-01,  0.55192    , -0.97981E-01
3, 1, 0.25, -6,   4.  ,    0.18671E-01,  0.51180    , -0.86827E-01
3, 1, 0.25, -6,   3.5 ,    0.16942E-01,  0.47161    , -0.76050E-01
3, 1, 0.25, -6,   3.  ,    0.15431E-01,  0.43136    , -0.65653E-01
3, 1, 0.25, -6,   2.5 ,    0.14139E-01,  0.39106    , -0.55638E-01
3, 1, 0.25, -6,   2.0 ,    0.13065E-01,  0.35073    , -0.46008E-01
3, 1, 0.25, -6,   1.5 ,    0.12211E-01,  0.31036    , -0.36766E-01
3, 1, 0.25, -6,   1.  ,    0.11576E-01,  0.26998    , -0.27914E-01
3, 1, 0.25, -6,   0.5 ,    0.11159E-01,  0.22959    , -0.19452E-01
3, 1, 0.25, -6,   0.0 ,    0.10962E-01,  0.18920    , -0.11385E-01
3, 1, 0.25, -6,  -0.5 ,    0.10983E-01,  0.14882    , -0.37120E-02
3, 1, 0.25, -6,   -1. ,    0.11221E-01,  0.10846    ,  0.35640E-02
3, 1, 0.25, -6,  -2.0 ,    0.12350E-01,  0.27859E-01,  0.16921E-01
3, 1, 0.25, -6,  -4.0 ,    0.17183E-01, -0.13264    ,  0.38830E-01
3, 1, 0.25, -4,  12.  ,    0.73776E-01,   1.1303    , -0.28674    
3, 1, 0.25, -4,  10.  ,    0.54828E-01,  0.97638    , -0.22096    
3, 1, 0.25, -4,   9.  ,    0.46557E-01,  0.89826    , -0.19006    
3, 1, 0.25, -4,   8.  ,    0.39110E-01,  0.81948    , -0.16054    
3, 1, 0.25, -4,   7.  ,    0.32503E-01,  0.74010    , -0.13245    
3, 1, 0.25, -4,   6.  ,    0.26748E-01,  0.66022    , -0.10581    
3, 1, 0.25, -4,   5.5 ,    0.24193E-01,  0.62012    , -0.93041E-01
3, 1, 0.25, -4,   5.  ,    0.21855E-01,  0.57991    , -0.80651E-01
3, 1, 0.25, -4,   4.5 ,    0.19734E-01,  0.53962    , -0.68639E-01
3, 1, 0.25, -4,   4.  ,    0.17832E-01,  0.49925    , -0.57010E-01
3, 1, 0.25, -4,   3.5 ,    0.16150E-01,  0.45882    , -0.45766E-01
3, 1, 0.25, -4,   3.  ,    0.14687E-01,  0.41833    , -0.34911E-01
3, 1, 0.25, -4,   2.5 ,    0.13445E-01,  0.37779    , -0.24446E-01
